order_item_id,order_id,product_id,quantity,unit_price,discount
OI0003842,O003174,P002,1,55250.0,0.15
OI0003843,O003175,P004,2,23800.0,0.15
OI0003844,O003176,P012,2,2500.0,0.0
OI0003845,O003177,P006,3,15000.0,0.0
OI0003846,O003178,P003,1,12000.0,0.0
OI0003847,O003179,P001,3,8500.0,0.0
OI0003848,O003180,P002,1,55250.0,0.15
OI0003849,O003180,P001,2,8500.0,0.0
OI0003850,O003181,P010,3,6175.0,0.05
OI0003851,O003181,P009,2,17600.0,0.2
OI0003852,O003182,P010,2,6500.0,0.0
OI0003853,O003183,P012,3,2500.0,0.0
OI0003854,O003184,P009,1,22000.0,0.0
OI0003855,O003184,P012,2,2250.0,0.1
OI0003856,O003185,P003,3,10800.0,0.1
OI0003857,O003186,P007,2,4050.0,0.1
OI0003858,O003187,P003,2,11400.0,0.05
OI0003859,O003188,P010,1,5850.0,0.1
OI0003860,O003189,P006,2,12750.0,0.15
OI0003861,O003189,P007,1,4050.0,0.1
OI0003862,O003190,P005,1,44200.0,0.15
OI0003863,O003191,P001,1,7225.0,0.15
OI0003864,O003192,P008,1,18000.0,0.0
OI0003865,O003193,P006,1,15000.0,0.0
OI0003866,O003194,P001,1,8075.0,0.05
OI0003867,O003195,P001,3,8075.0,0.05
OI0003868,O003196,P007,2,4275.0,0.05
OI0003869,O003196,P011,1,24000.0,0.0
OI0003870,O003197,P004,3,25200.0,0.1
OI0003871,O003198,P008,2,16200.0,0.1
OI0003872,O003198,P001,2,8500.0,0.0
OI0003873,O003199,P008,3,18000.0,0.0
OI0003874,O003200,P012,1,2000.0,0.2
OI0003875,O003200,P004,2,26600.0,0.05
OI0003876,O003201,P011,3,21600.0,0.1
OI0003877,O003202,P002,3,65000.0,0.0
OI0003878,O003203,P005,2,52000.0,0.0
OI0003879,O003204,P010,3,6175.0,0.05
OI0003880,O003205,P012,1,2500.0,0.0
OI0003881,O003206,P007,3,4050.0,0.1
OI0003882,O003207,P004,2,28000.0,0.0
OI0003883,O003208,P004,2,26600.0,0.05
OI0003884,O003209,P001,1,8500.0,0.0
OI0003885,O003210,P007,1,3600.0,0.2
OI0003886,O003210,P006,2,15000.0,0.0
OI0003887,O003211,P010,2,5200.0,0.2
OI0003888,O003212,P009,2,20900.0,0.05
OI0003889,O003213,P011,3,24000.0,0.0
OI0003890,O003214,P004,2,28000.0,0.0
OI0003891,O003215,P005,1,49400.0,0.05
OI0003892,O003216,P001,3,7650.0,0.1
OI0003893,O003217,P001,3,8500.0,0.0
OI0003894,O003218,P004,3,22400.0,0.2
OI0003895,O003219,P007,3,4500.0,0.0
OI0003896,O003219,P006,1,15000.0,0.0
OI0003897,O003220,P008,2,18000.0,0.0
OI0003898,O003220,P005,3,52000.0,0.0
OI0003899,O003221,P012,2,2500.0,0.0
OI0003900,O003222,P012,1,2500.0,0.0
OI0003901,O003223,P010,1,6500.0,0.0
OI0003902,O003224,P003,3,10800.0,0.1
OI0003903,O003225,P002,1,61750.0,0.05
OI0003904,O003225,P004,1,28000.0,0.0
OI0003905,O003226,P006,2,12750.0,0.15
OI0003906,O003226,P002,2,65000.0,0.0
OI0003907,O003227,P005,2,44200.0,0.15
OI0003908,O003227,P007,2,4275.0,0.05
OI0003909,O003228,P009,3,22000.0,0.0
OI0003910,O003229,P007,1,4050.0,0.1
OI0003911,O003230,P006,3,12000.0,0.2
OI0003912,O003231,P001,1,7650.0,0.1
OI0003913,O003232,P005,1,52000.0,0.0
OI0003914,O003232,P007,3,3600.0,0.2
OI0003915,O003233,P006,2,15000.0,0.0
OI0003916,O003234,P004,1,23800.0,0.15
OI0003917,O003235,P004,3,28000.0,0.0
OI0003918,O003236,P006,2,15000.0,0.0
OI0003919,O003237,P005,3,49400.0,0.05
OI0003920,O003238,P002,3,65000.0,0.0
OI0003921,O003239,P010,2,5525.0,0.15
OI0003922,O003239,P012,3,2500.0,0.0
OI0003923,O003240,P005,1,41600.0,0.2
OI0003924,O003241,P009,3,18700.0,0.15
OI0003925,O003242,P006,3,14250.0,0.05
OI0003926,O003243,P004,3,28000.0,0.0
OI0003927,O003244,P009,1,22000.0,0.0
OI0003928,O003244,P007,1,4275.0,0.05
OI0003929,O003245,P002,2,65000.0,0.0
OI0003930,O003246,P009,1,20900.0,0.05
OI0003931,O003247,P012,2,2125.0,0.15
OI0003932,O003248,P003,2,12000.0,0.0
OI0003933,O003249,P011,2,24000.0,0.0
OI0003934,O003249,P005,3,49400.0,0.05
OI0003935,O003250,P007,3,4275.0,0.05
OI0003936,O003251,P006,1,15000.0,0.0
OI0003937,O003252,P004,3,26600.0,0.05
OI0003938,O003253,P005,1,52000.0,0.0
OI0003939,O003254,P006,1,15000.0,0.0
OI0003940,O003255,P010,1,6500.0,0.0
OI0003941,O003256,P009,3,22000.0,0.0
OI0003942,O003257,P012,2,2375.0,0.05
OI0003943,O003258,P005,2,52000.0,0.0
OI0003944,O003259,P005,1,44200.0,0.15
OI0003945,O003259,P008,1,18000.0,0.0
OI0003946,O003260,P008,1,18000.0,0.0
OI0003947,O003261,P001,2,8500.0,0.0
OI0003948,O003262,P009,1,18700.0,0.15
OI0003949,O003263,P006,3,15000.0,0.0
OI0003950,O003263,P003,2,10200.0,0.15
OI0003951,O003264,P003,2,12000.0,0.0
OI0003952,O003265,P005,3,44200.0,0.15
OI0003953,O003266,P004,2,25200.0,0.1
OI0003954,O003266,P006,1,14250.0,0.05
OI0003955,O003267,P011,2,22800.0,0.05
OI0003956,O003267,P003,1,12000.0,0.0
OI0003957,O003268,P006,3,14250.0,0.05
OI0003958,O003269,P002,2,65000.0,0.0
OI0003959,O003270,P006,3,12000.0,0.2
OI0003960,O003271,P001,2,8500.0,0.0
OI0003961,O003271,P009,1,22000.0,0.0
OI0003962,O003272,P011,3,22800.0,0.05
OI0003963,O003273,P011,1,24000.0,0.0
OI0003964,O003274,P008,1,16200.0,0.1
OI0003965,O003275,P006,1,15000.0,0.0
OI0003966,O003276,P002,2,58500.0,0.1
OI0003967,O003277,P005,3,52000.0,0.0
OI0003968,O003277,P004,2,26600.0,0.05
OI0003969,O003278,P005,3,44200.0,0.15
OI0003970,O003279,P001,1,8500.0,0.0
OI0003971,O003280,P009,3,20900.0,0.05
OI0003972,O003281,P001,2,8500.0,0.0
OI0003973,O003282,P006,2,12000.0,0.2
OI0003974,O003283,P008,2,14400.0,0.2
OI0003975,O003284,P005,2,49400.0,0.05
OI0003976,O003285,P007,3,4500.0,0.0
OI0003977,O003285,P011,3,24000.0,0.0
OI0003978,O003286,P001,3,8075.0,0.05
OI0003979,O003287,P002,2,61750.0,0.05
OI0003980,O003288,P006,2,12750.0,0.15
OI0003981,O003289,P006,3,12750.0,0.15
OI0003982,O003290,P002,3,65000.0,0.0
OI0003983,O003291,P011,3,22800.0,0.05
OI0003984,O003292,P006,1,12750.0,0.15
OI0003985,O003293,P012,1,2125.0,0.15
OI0003986,O003293,P006,2,13500.0,0.1
OI0003987,O003294,P003,3,10200.0,0.15
OI0003988,O003294,P002,1,65000.0,0.0
OI0003989,O003295,P006,2,14250.0,0.05
OI0003990,O003295,P008,3,18000.0,0.0
OI0003991,O003296,P012,2,2500.0,0.0
OI0003992,O003297,P001,1,7650.0,0.1
OI0003993,O003297,P011,1,19200.0,0.2
OI0003994,O003298,P001,1,8075.0,0.05
OI0003995,O003299,P008,1,18000.0,0.0
OI0003996,O003299,P007,2,4275.0,0.05
OI0003997,O003300,P010,1,6500.0,0.0
OI0003998,O003301,P010,1,6175.0,0.05
OI0003999,O003302,P006,3,12750.0,0.15
OI0004000,O003303,P002,2,55250.0,0.15
OI0004001,O003304,P007,3,3825.0,0.15
OI0004002,O003305,P005,1,52000.0,0.0
OI0004003,O003305,P001,3,8075.0,0.05
OI0004004,O003306,P007,1,4500.0,0.0
OI0004005,O003307,P012,2,2125.0,0.15
OI0004006,O003308,P001,1,8075.0,0.05
OI0004007,O003309,P010,3,6175.0,0.05
OI0004008,O003309,P004,1,28000.0,0.0
OI0004009,O003310,P011,3,21600.0,0.1
OI0004010,O003311,P002,2,65000.0,0.0
OI0004011,O003312,P005,3,52000.0,0.0
OI0004012,O003313,P002,2,65000.0,0.0
OI0004013,O003314,P008,3,17100.0,0.05
OI0004014,O003314,P010,3,6500.0,0.0
OI0004015,O003315,P001,2,7650.0,0.1
OI0004016,O003316,P004,3,28000.0,0.0
OI0004017,O003317,P004,3,28000.0,0.0
OI0004018,O003318,P006,3,15000.0,0.0
OI0004019,O003318,P005,1,49400.0,0.05
OI0004020,O003319,P006,1,15000.0,0.0
OI0004021,O003320,P003,3,11400.0,0.05
OI0004022,O003321,P009,3,22000.0,0.0
OI0004023,O003322,P006,1,13500.0,0.1
OI0004024,O003322,P008,1,16200.0,0.1
OI0004025,O003323,P002,1,65000.0,0.0
OI0004026,O003324,P001,3,8500.0,0.0
OI0004027,O003325,P002,2,65000.0,0.0
OI0004028,O003326,P004,1,26600.0,0.05
OI0004029,O003326,P006,1,15000.0,0.0
OI0004030,O003327,P002,2,55250.0,0.15
OI0004031,O003328,P010,1,6500.0,0.0
OI0004032,O003329,P006,3,13500.0,0.1
OI0004033,O003330,P004,1,23800.0,0.15
OI0004034,O003330,P007,1,4500.0,0.0
OI0004035,O003331,P011,2,22800.0,0.05
OI0004036,O003332,P007,1,4500.0,0.0
OI0004037,O003333,P005,3,44200.0,0.15
OI0004038,O003334,P007,2,4500.0,0.0
OI0004039,O003335,P002,1,52000.0,0.2
OI0004040,O003335,P011,3,24000.0,0.0
OI0004041,O003336,P007,3,4500.0,0.0
OI0004042,O003337,P008,2,18000.0,0.0
OI0004043,O003338,P007,2,4050.0,0.1
OI0004044,O003339,P010,1,6175.0,0.05
OI0004045,O003339,P009,3,20900.0,0.05
OI0004046,O003340,P001,3,8500.0,0.0
OI0004047,O003340,P008,1,17100.0,0.05
OI0004048,O003341,P004,1,25200.0,0.1
OI0004049,O003342,P009,2,20900.0,0.05
OI0004050,O003343,P002,3,65000.0,0.0
OI0004051,O003343,P001,3,8500.0,0.0
OI0004052,O003344,P007,3,4050.0,0.1
OI0004053,O003345,P003,1,12000.0,0.0
OI0004054,O003345,P008,3,16200.0,0.1
OI0004055,O003346,P004,3,25200.0,0.1
OI0004056,O003347,P006,2,13500.0,0.1
OI0004057,O003348,P003,3,12000.0,0.0
OI0004058,O003349,P009,3,19800.0,0.1
OI0004059,O003349,P007,2,4275.0,0.05
OI0004060,O003350,P007,1,4050.0,0.1
OI0004061,O003351,P002,2,55250.0,0.15
OI0004062,O003352,P006,2,12750.0,0.15
OI0004063,O003353,P009,2,22000.0,0.0
OI0004064,O003353,P005,2,46800.0,0.1
OI0004065,O003354,P008,2,17100.0,0.05
OI0004066,O003355,P001,3,7650.0,0.1
OI0004067,O003356,P001,1,8075.0,0.05
OI0004068,O003357,P002,2,61750.0,0.05
OI0004069,O003358,P006,3,15000.0,0.0
OI0004070,O003359,P002,3,65000.0,0.0
OI0004071,O003360,P008,1,15300.0,0.15
OI0004072,O003361,P002,2,61750.0,0.05
OI0004073,O003361,P007,3,4275.0,0.05
OI0004074,O003362,P006,2,14250.0,0.05
OI0004075,O003362,P009,3,22000.0,0.0
OI0004076,O003363,P006,3,14250.0,0.05
OI0004077,O003364,P008,1,15300.0,0.15
OI0004078,O003365,P005,3,44200.0,0.15
OI0004079,O003366,P001,3,7650.0,0.1
OI0004080,O003366,P002,2,65000.0,0.0
OI0004081,O003367,P002,2,61750.0,0.05
OI0004082,O003368,P003,1,12000.0,0.0
OI0004083,O003369,P011,2,22800.0,0.05
OI0004084,O003370,P007,3,4275.0,0.05
OI0004085,O003370,P001,2,7650.0,0.1
OI0004086,O003371,P006,3,13500.0,0.1
OI0004087,O003371,P011,2,19200.0,0.2
OI0004088,O003372,P007,3,4500.0,0.0
OI0004089,O003373,P007,3,4500.0,0.0
OI0004090,O003373,P002,2,61750.0,0.05
OI0004091,O003374,P012,3,2000.0,0.2
OI0004092,O003375,P006,2,12750.0,0.15
OI0004093,O003376,P001,1,8500.0,0.0
OI0004094,O003377,P009,3,19800.0,0.1
OI0004095,O003378,P001,3,8500.0,0.0
OI0004096,O003379,P001,1,7650.0,0.95
OI0004097,O003380,P012,1,2375.0,0.05
OI0004098,O003380,P009,1,18700.0,0.15
OI0004099,O003381,P003,1,11400.0,0.05
OI0004100,O003382,P006,1,14250.0,0.05
OI0004101,O003382,P007,1,4500.0,0.0
OI0004102,O003383,P011,3,20400.0,0.15
OI0004103,O003384,P001,3,7225.0,0.15
OI0004104,O003385,P001,3,8500.0,0.0
OI0004105,O003386,P004,3,25200.0,0.1
OI0004106,O003387,P012,1,2375.0,0.05
OI0004107,O003388,P011,1,24000.0,0.0
OI0004108,O003389,P007,1,4275.0,0.05
OI0004109,O003390,P012,3,2375.0,0.05
OI0004110,O003390,P001,1,7225.0,0.15
OI0004111,O003391,P004,1,22400.0,0.2
OI0004112,O003392,P007,1,4500.0,0.0
OI0004113,O003393,P005,2,52000.0,0.0
OI0004114,O003394,P001,2,7650.0,0.1
OI0004115,O003395,P001,1,8075.0,0.05
OI0004116,O003396,P010,1,6500.0,0.0
OI0004117,O003397,P008,2,16200.0,0.1
OI0004118,O003398,P004,3,26600.0,0.05
OI0004119,O003399,P005,1,52000.0,0.0
OI0004120,O003400,P003,3,12000.0,0.0
OI0004121,O003401,P001,2,6800.0,0.2
OI0004122,O003402,P001,-1,8500.0,0.0
OI0004123,O003403,P002,1,61750.0,0.05
OI0004124,O003403,P003,3,12000.0,0.0
OI0004125,O003404,P004,1,28000.0,0.0
OI0004126,O003405,P007,2,4275.0,0.05
OI0004127,O003405,P001,1,7225.0,0.15
OI0004128,O003406,P004,2,25200.0,0.1
OI0004129,O003407,P004,3,25200.0,0.1
OI0004130,O003408,P006,-1,14250.0,0.05
OI0004131,O003409,P008,2,18000.0,0.0
OI0004132,O003409,P007,3,4275.0,0.05
OI0004133,O003410,P005,2,52000.0,0.0
OI0004134,O003411,P008,2,15300.0,0.15
OI0004135,O003412,P011,2,21600.0,0.1
OI0004136,O003413,P005,1,44200.0,0.15
OI0004137,O003414,P001,1,8075.0,0.05
OI0004138,O003415,P004,2,28000.0,0.0
OI0004139,O003416,P007,2,3825.0,0.15
OI0004140,O003417,P007,2,3600.0,0.2
OI0004141,O003418,P005,3,52000.0,0.0
OI0004142,O003419,P004,3,28000.0,0.0
OI0004143,O003420,P002,3,65000.0,0.0
OI0004144,O003421,P003,3,10800.0,0.1
OI0004145,O003422,P003,2,11400.0,0.05
OI0004146,O003423,P011,1,24000.0,0.0
OI0004147,O003424,P005,3,46800.0,0.1
OI0004148,O003425,P007,1,4050.0,0.1
OI0004149,O003425,P010,1,6500.0,0.0
OI0004150,O003426,P012,1,2250.0,0.1
OI0004151,O003427,P001,3,7650.0,0.1
OI0004152,O003428,P008,3,17100.0,0.05
OI0004153,O003428,P001,2,8075.0,0.05
OI0004154,O003429,P010,2,5850.0,0.1
OI0004155,O003430,P002,3,58500.0,0.1
OI0004156,O003431,P006,2,14250.0,0.05
OI0004157,O003432,P001,3,8500.0,0.0
OI0004158,O003432,P007,3,4500.0,0.0
OI0004159,O003433,P002,2,55250.0,0.15
OI0004160,O003434,P011,2,24000.0,0.0
OI0004161,O003435,P002,1,52000.0,0.2
OI0004162,O003436,P011,3,21600.0,0.1
OI0004163,O003437,P008,3,15300.0,0.15
OI0004164,O003437,P011,3,24000.0,0.0
OI0004165,O003438,P008,2,17100.0,0.05
OI0004166,O003439,P007,1,4500.0,0.0
OI0004167,O003439,P011,1,24000.0,0.0
OI0004168,O003440,P005,1,52000.0,0.0
OI0004169,O003440,P011,2,21600.0,0.1
OI0004170,O003441,P006,1,14250.0,0.05
OI0004171,O003442,P010,1,6500.0,0.0
OI0004172,O003443,P006,1,13500.0,0.1
OI0004173,O003444,P012,3,2375.0,0.05
OI0004174,O003445,P011,2,24000.0,0.0
OI0004175,O003446,P005,2,52000.0,0.0
OI0004176,O003447,P007,3,4275.0,0.05
OI0004177,O003448,P006,2,15000.0,0.0
OI0004178,O003449,P002,2,58500.0,0.1
OI0004179,O003450,P008,2,18000.0,0.0
OI0004180,O003451,P005,2,52000.0,0.0
OI0004181,O003452,P011,1,22800.0,0.05
OI0004182,O003452,P009,2,22000.0,0.0
OI0004183,O003453,P007,3,4275.0,0.05
OI0004184,O003454,P004,3,25200.0,0.1
OI0004185,O003454,P006,1,15000.0,0.0
OI0004186,O003455,P006,1,15000.0,0.0
OI0004187,O003456,P011,2,21600.0,0.1
OI0004188,O003457,P006,2,15000.0,0.0
OI0004189,O003458,P003,1,11400.0,0.05
OI0004190,O003458,P011,2,22800.0,0.05
OI0004191,O003459,P005,2,46800.0,0.1
OI0004192,O003460,P012,2,2500.0,0.0
OI0004193,O003461,P002,2,65000.0,0.0
OI0004194,O003462,P006,2,14250.0,0.05
OI0004195,O003462,P003,1,10800.0,0.1
OI0004196,O003463,P001,1,8500.0,0.0
OI0004197,O003464,P006,2,15000.0,0.0
OI0004198,O003465,P004,1,26600.0,0.05
OI0004199,O003466,P003,3,11400.0,0.05
OI0004200,O003467,P012,2,2250.0,0.1
OI0004201,O003468,P006,1,15000.0,0.0
OI0004202,O003469,P010,2,5525.0,0.15
OI0004203,O003470,P005,3,49400.0,0.05
OI0004204,O003470,P011,3,20400.0,0.15
OI0004205,O003471,P006,3,14250.0,0.05
OI0004206,O003471,P009,3,20900.0,0.05
OI0004207,O003472,P012,1,2500.0,0.0
OI0004208,O003473,P005,1,52000.0,0.0
OI0004209,O003474,P011,2,19200.0,0.2
OI0004210,O003475,P006,2,15000.0,0.95
OI0004211,O003475,P004,2,26600.0,0.05
OI0004212,O003476,P012,3,2125.0,0.15
OI0004213,O003476,P003,1,11400.0,0.05
OI0004214,O003477,P007,3,4500.0,0.0
OI0004215,O003477,P005,2,46800.0,0.1
OI0004216,O003478,P004,3,28000.0,0.0
OI0004217,O003479,P007,2,4500.0,0.0
OI0004218,O003480,P001,3,7225.0,0.15
OI0004219,O003481,P003,1,12000.0,0.0
OI0004220,O003482,P006,1,13500.0,0.1
OI0004221,O003483,P005,2,52000.0,0.0
OI0004222,O003484,P002,2,58500.0,0.1
OI0004223,O003485,P005,3,52000.0,0.95
OI0004224,O003486,P009,2,18700.0,0.15
OI0004225,O003486,P002,1,61750.0,0.05
OI0004226,O003487,P009,2,22000.0,0.0
OI0004227,O003488,P011,3,21600.0,0.1
OI0004228,O003489,P007,3,4275.0,0.05
OI0004229,O003490,P001,1,8500.0,0.0
OI0004230,O003491,P002,3,61750.0,0.05
OI0004231,O003492,P003,1,12000.0,0.0
OI0004232,O003493,P003,3,11400.0,0.05
OI0004233,O003494,P009,2,19800.0,0.1
OI0004234,O003494,P002,3,61750.0,0.05
OI0004235,O003495,P009,1,18700.0,0.15
OI0004236,O003495,P002,1,58500.0,0.1
OI0004237,O003496,P009,3,22000.0,0.0
OI0004238,O003496,P011,2,24000.0,0.0
OI0004239,O003497,P006,3,15000.0,0.0
OI0004240,O003498,P004,2,26600.0,0.05
OI0004241,O003499,P004,3,26600.0,0.05
OI0004242,O003500,P005,3,52000.0,0.0
OI0004243,O003501,P012,3,2500.0,0.0
OI0004244,O003502,P008,1,16200.0,0.1
OI0004245,O003502,P004,1,28000.0,0.0
OI0004246,O003503,P010,3,6500.0,0.0
OI0004247,O003504,P012,2,2375.0,0.05
OI0004248,O003504,P009,2,19800.0,0.1
OI0004249,O003505,P004,2,28000.0,0.0
OI0004250,O003506,P011,1,24000.0,0.0
OI0004251,O003507,P007,3,4050.0,0.1
OI0004252,O003508,P001,2,8500.0,0.0
OI0004253,O003509,P012,3,2375.0,0.05
OI0004254,O003509,P007,2,4275.0,0.05
OI0004255,O003510,P001,3,6800.0,0.2
OI0004256,O003511,P008,1,15300.0,0.15
OI0004257,O003512,P008,1,18000.0,0.0
OI0004258,O003513,P006,3,15000.0,0.0
OI0004259,O003514,P010,1,6500.0,0.0
OI0004260,O003515,P012,3,2125.0,0.15
OI0004261,O003516,P011,3,24000.0,0.0
OI0004262,O003517,P011,3,21600.0,0.1
OI0004263,O003518,P012,2,2500.0,0.0
OI0004264,O003519,P011,3,24000.0,0.0
OI0004265,O003520,P010,3,6500.0,0.0
OI0004266,O003521,P010,3,6500.0,0.0
OI0004267,O003522,P011,1,24000.0,0.0
OI0004268,O003523,P005,3,52000.0,0.0
OI0004269,O003524,P006,2,14250.0,0.05
OI0004270,O003524,P007,2,4500.0,0.0
OI0004271,O003525,P007,1,4050.0,0.1
OI0004272,O003526,P007,3,4500.0,0.0
OI0004273,O003527,P011,2,24000.0,0.0
OI0004274,O003528,P001,3,8500.0,0.0
OI0004275,O003529,P005,3,52000.0,0.0
OI0004276,O003530,P001,2,8075.0,0.05
OI0004277,O003531,P004,1,28000.0,0.0
OI0004278,O003532,P009,2,22000.0,0.0
OI0004279,O003533,P003,2,12000.0,0.0
OI0004280,O003534,P002,3,65000.0,0.0
OI0004281,O003534,P012,2,2500.0,0.0
OI0004282,O003535,P001,3,8500.0,0.0
OI0004283,O003536,P007,1,4275.0,0.05
OI0004284,O003537,P008,2,16200.0,0.1
OI0004285,O003538,P009,3,20900.0,0.05
OI0004286,O003539,P008,1,18000.0,0.0
OI0004287,O003539,P006,1,14250.0,0.05
OI0004288,O003540,P010,2,6500.0,0.0
OI0004289,O003540,P001,1,7650.0,0.1
OI0004290,O003541,P010,2,6175.0,0.05
OI0004291,O003542,P001,1,7650.0,0.1
OI0004292,O003543,P002,3,65000.0,0.0
OI0004293,O003544,P007,1,4050.0,0.1
OI0004294,O003545,P010,1,5525.0,0.15
OI0004295,O003546,P011,1,20400.0,0.15
OI0004296,O003547,P010,3,6175.0,0.05
OI0004297,O003548,P012,1,2500.0,0.0
OI0004298,O003549,P012,3,2375.0,0.05
OI0004299,O003550,P002,2,61750.0,0.05
OI0004300,O003551,P005,2,49400.0,0.05
OI0004301,O003552,P009,2,19800.0,0.1
OI0004302,O003553,P009,1,18700.0,0.15
OI0004303,O003553,P002,3,65000.0,0.0
OI0004304,O003554,P002,1,55250.0,0.15
OI0004305,O003554,P005,3,46800.0,0.1
OI0004306,O003555,P005,1,49400.0,0.05
OI0004307,O003556,P010,2,6500.0,0.0
OI0004308,O003557,P006,3,13500.0,0.1
OI0004309,O003558,P004,3,26600.0,0.05
OI0004310,O003559,P006,2,12000.0,0.2
OI0004311,O003560,P006,2,14250.0,0.05
OI0004312,O003561,P011,1,24000.0,0.0
OI0004313,O003562,P001,1,8500.0,0.0
OI0004314,O003562,P010,1,5525.0,0.15
OI0004315,O003563,P007,1,4500.0,0.0
OI0004316,O003564,P011,3,21600.0,0.1
OI0004317,O003565,P009,1,18700.0,0.15
OI0004318,O003565,P006,1,13500.0,0.1
OI0004319,O003566,P010,2,6500.0,0.0
OI0004320,O003567,P008,1,17100.0,0.05
OI0004321,O003568,P007,1,4275.0,0.05
OI0004322,O003569,P002,2,61750.0,0.05
OI0004323,O003570,P005,1,44200.0,0.15
OI0004324,O003571,P003,2,10800.0,0.1
OI0004325,O003572,P006,2,15000.0,0.0
OI0004326,O003573,P006,3,12750.0,0.15
OI0004327,O003573,P009,2,22000.0,0.0
OI0004328,O003574,P005,3,49400.0,0.05
OI0004329,O003575,P004,2,26600.0,0.05
OI0004330,O003576,P007,2,4500.0,0.0
OI0004331,O003577,P002,1,65000.0,0.0
OI0004332,O003578,P007,3,4275.0,0.05
OI0004333,O003579,P010,1,5850.0,0.1
OI0004334,O003580,P008,1,15300.0,0.15
OI0004335,O003581,P002,3,61750.0,0.05
OI0004336,O003582,P008,2,16200.0,0.1
OI0004337,O003583,P001,2,8500.0,0.0
OI0004338,O003584,P006,3,14250.0,0.05
OI0004339,O003585,P010,3,6500.0,0.0
OI0004340,O003586,P001,1,8500.0,0.0
OI0004341,O003587,P006,3,14250.0,0.05
OI0004342,O003588,P001,2,8075.0,0.05
OI0004343,O003589,P009,1,20900.0,0.05
OI0004344,O003589,P003,2,10800.0,0.1
OI0004345,O003590,P002,2,65000.0,0.0
OI0004346,O003591,P007,3,4500.0,0.0
OI0004347,O003591,P006,3,15000.0,0.0
OI0004348,O003592,P001,3,8500.0,0.0
OI0004349,O003593,P002,3,58500.0,0.1
OI0004350,O003594,P008,2,18000.0,0.0
OI0004351,O003595,P002,2,58500.0,0.1
OI0004352,O003595,P007,3,4500.0,0.0
OI0004353,O003596,P010,3,6175.0,0.05
OI0004354,O003597,P005,3,41600.0,0.2
OI0004355,O003598,P010,1,5850.0,0.1
OI0004356,O003599,P001,2,8500.0,0.0
OI0004357,O003600,P008,1,18000.0,0.0
OI0004358,O003600,P007,3,3825.0,0.15
OI0004359,O003601,P002,3,55250.0,0.15
OI0004360,O003602,P001,2,7225.0,0.15
OI0004361,O003603,P009,3,22000.0,0.0
OI0004362,O003604,P007,2,4500.0,0.0
OI0004363,O003605,P006,2,13500.0,0.1
OI0004364,O003606,P005,2,52000.0,0.0
OI0004365,O003607,P001,2,8075.0,0.05
OI0004366,O003608,P011,1,24000.0,0.0
OI0004367,O003609,P009,3,19800.0,0.1
OI0004368,O003610,P007,1,4500.0,0.0
OI0004369,O003611,P012,2,2250.0,0.1
OI0004370,O003612,P005,3,46800.0,0.1
OI0004371,O003613,P012,1,2500.0,0.0
OI0004372,O003614,P004,3,26600.0,0.05
OI0004373,O003615,P008,2,18000.0,0.0
OI0004374,O003616,P005,2,49400.0,0.05
OI0004375,O003617,P001,1,7650.0,0.1
OI0004376,O003617,P010,1,6500.0,0.0
OI0004377,O003618,P005,1,52000.0,0.0
OI0004378,O003619,P006,3,13500.0,0.1
OI0004379,O003620,P001,1,8500.0,0.0
OI0004380,O003621,P005,3,49400.0,0.05
OI0004381,O003622,P009,2,17600.0,0.2
OI0004382,O003622,P006,2,15000.0,0.0
OI0004383,O003623,P003,3,10200.0,0.15
OI0004384,O003623,P007,3,3825.0,0.15
OI0004385,O003624,P005,1,49400.0,0.05
OI0004386,O003624,P006,1,15000.0,0.0
OI0004387,O003625,P009,1,19800.0,0.1
OI0004388,O003625,P001,2,7225.0,0.15
OI0004389,O003626,P007,1,3825.0,0.15
OI0004390,O003627,P001,1,8500.0,0.0
OI0004391,O003627,P003,1,12000.0,0.0
OI0004392,O003628,P005,2,46800.0,0.1
OI0004393,O003628,P006,2,15000.0,0.0
OI0004394,O003629,P008,3,18000.0,0.0
OI0004395,O003629,P003,2,12000.0,0.0
OI0004396,O003630,P005,3,44200.0,0.15
OI0004397,O003631,P009,1,19800.0,0.1
OI0004398,O003632,P012,1,2375.0,0.05
OI0004399,O003633,P011,1,24000.0,0.0
OI0004400,O003634,P007,3,4500.0,0.0
OI0004401,O003635,P002,2,61750.0,0.05
OI0004402,O003636,P006,2,15000.0,0.0
OI0004403,O003637,P001,3,8075.0,0.05
OI0004404,O003637,P010,3,5850.0,0.1
OI0004405,O003638,P004,1,26600.0,0.05
OI0004406,O003639,P001,1,7650.0,0.1
OI0004407,O003639,P007,3,4275.0,0.05
OI0004408,O003640,P007,2,4500.0,0.0
OI0004409,O003641,P006,3,14250.0,0.05
OI0004410,O003642,P007,1,4275.0,0.05
OI0004411,O003643,P009,3,20900.0,0.05
OI0004412,O003644,P006,2,13500.0,0.1
OI0004413,O003645,P001,2,8500.0,0.0
OI0004414,O003646,P012,2,2375.0,0.05
OI0004415,O003647,P001,1,8075.0,0.05
OI0004416,O003648,P006,1,15000.0,0.0
OI0004417,O003648,P012,3,2375.0,0.05
OI0004418,O003649,P003,1,12000.0,0.0
OI0004419,O003650,P003,1,10800.0,0.1
OI0004420,O003651,P004,3,28000.0,0.0
OI0004421,O003652,P001,1,8500.0,0.0
OI0004422,O003653,P006,2,14250.0,0.05
OI0004423,O003654,P003,3,12000.0,0.0
